제목,날짜,작성자,작성일,댓글
"[시선집중] 성일종 ""대통령 꿈꾸는 김부겸이 대선 관리? 국민에 대한 예의 아냐""",2021-05-04 10:14:00,자연인,2021-05-04 16:39:00,네내 형의 죽음에 대해서 그렇게 관심을 가져봐라
"[시선집중] 성일종 ""대통령 꿈꾸는 김부겸이 대선 관리? 국민에 대한 예의 아냐""",2021-05-04 10:14:00,드래그짱,2021-05-04 15:30:00,"저건 또 먼 논리냐
본인이 안나가는 선거에 관리하면 뭐가 문제인데??
성일종은 형의 억울한 죽음에는 관심 없냐???"
"[시선집중] 성일종 ""대통령 꿈꾸는 김부겸이 대선 관리? 국민에 대한 예의 아냐""",2021-05-04 10:14:00,이정구,2021-05-04 13:00:00,"이 정권의  법무장관들
으째 하나같이  똑 같냐
제대로 된것이 하나도없네
전부 길들여진 짐승들이네
시키면 시키는대로~~"
"[시선집중] 성일종 ""대통령 꿈꾸는 김부겸이 대선 관리? 국민에 대한 예의 아냐""",2021-05-04 10:14:00,애비가일,2021-05-04 11:47:00,너는 니형이  국민짐한테 이용당하고 죽었는데  너는 출세할라고 한통속이되서  그러는거  예의냐??
"[시선집중] 성일종 ""대통령 꿈꾸는 김부겸이 대선 관리? 국민에 대한 예의 아냐""",2021-05-04 10:14:00,경일,2021-05-04 11:11:00,국짐 존재 자체가 국민에 대한 예의가 아니니 해산부터 하고 얘기합시다
"[시선집중] 성일종 ""대통령 꿈꾸는 김부겸이 대선 관리? 국민에 대한 예의 아냐""",2021-05-04 10:14:00,승,2021-05-04 11:10:00,이할배ㅋㅋ 언제적 예비고사 전국수석했으니 정치인 원희룡이 유능하다는 말도 안되는 논리는 뭐냐? 이런인간들이 국회를 채우고있으니 아직도 박정희 이승만을 못벗어나지. 한심하다.
"[시선집중] 성일종 ""대통령 꿈꾸는 김부겸이 대선 관리? 국민에 대한 예의 아냐""",2021-05-04 10:14:00,승,2021-05-04 11:07:00,최근인사중 김부겸이 제일 낫드만'  니네보단 훨 나은 인물인듯
"[시선집중] 성일종 ""대통령 꿈꾸는 김부겸이 대선 관리? 국민에 대한 예의 아냐""",2021-05-04 10:14:00,sang do kim,2021-05-04 11:04:00,"항교안 같은 검찰 출신을 총리로 세운

새누리당 보다 낫다

광교산 사우나 새누리 

국민의암 폭망해잖아"
"[시선집중] 성일종 ""대통령 꿈꾸는 김부겸이 대선 관리? 국민에 대한 예의 아냐""",2021-05-04 10:14:00,별명없음,2021-05-04 10:53:00,성일종이 말아야 막걸리야 너는 국회의원을 꿈꾸노 ? 국개는 왜 됐노 ?
"[시선집중] 성일종 ""대통령 꿈꾸는 김부겸이 대선 관리? 국민에 대한 예의 아냐""",2021-05-04 10:14:00,준이,2021-05-04 10:47:00,총리후보자를일개야당의원이지명하게돼있냐?
"[시선집중] 성일종 ""대통령 꿈꾸는 김부겸이 대선 관리? 국민에 대한 예의 아냐""",2021-05-04 10:14:00,청산에,2021-05-04 10:45:00,"간이 배 밖으로 튀어 나온,  아무 말이나 제 멋대로 씨부리는 적폐 종자들........."
"[시선집중] 성일종 ""대통령 꿈꾸는 김부겸이 대선 관리? 국민에 대한 예의 아냐""",2021-05-04 10:14:00,민봉근,2021-05-04 10:41:00,개소리하고자빠졌네
"[시선집중] 성일종 ""대통령 꿈꾸는 김부겸이 대선 관리? 국민에 대한 예의 아냐""",2021-05-04 10:14:00,아침안개,2021-05-04 10:29:00,니가 국짐에서 일하는건 형에 대한 예의가 아닌듯
"[시선집중] 성일종 ""대통령 꿈꾸는 김부겸이 대선 관리? 국민에 대한 예의 아냐""",2021-05-04 10:14:00,터프가이형,2021-05-04 10:18:00,성일종은 인간은  지네형 성완종이가 왜 죽은지 잘알고 지금 지가 몸담은 국민의 암당 애들때문에 자살을했는데 그곳에 몸담고 형의 죽음에 대해서 한마디 언급없이 그저 국회의원 자리에 욕심이 가득한 추악한 인간의 면모를 본다 니네 형을 생각을해서  니형을죽인 당에서 탈당을 했어야한다~
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,김선미,2021-05-11 21:38:00,야당의 무조건 반대 질에 질려 대통령 제대로 밀어달라 180석의 헌정사상 유래없는 의석 만들어 줬더니 이젠 합치에 법사위 내어  주자고요 ?!?!? 이러니 민주당 지지율이 자꾸 떨어지는 겁니다. 왜요 ?? 책임지는거 무서워서 야당탓 거하게 하려구요 ?? 집권4년차 대통령 의 지지율에도 못미치는 민주당의 오늘이 왜 ?? 인지 제발 ~~ 민주당은 제대로 성찰해야 합니다. 법사위를 내어주자니요 ????
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,제주하늘,2021-05-11 13:13:00,"혹시 검찰이 무서워서?
니들 개혁 안하면 민주당도 죽고 대한민국 역사는 거꾸로 가고 
아닌말로 서울이 아님 광주가 미얀마 되지말라는 법 있을까? 
개혁을 멈추는 미친짓 그만하자"
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,kwmin01,2021-05-11 13:02:00,"김영배👎👎👎
법사위는 무조건 민주당이 갖고
이낙연정부 까지 
개혁 드라이브 멈추면 않된다!!!
개혁=민생"
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,홍관식,2021-05-11 10:29:00,듣던 중 제일  바보 멍청이 같은 소리네
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,임승진,2021-05-11 10:23:00,주면 뭐가 달라지남?
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,바비킴,2021-05-11 10:18:00,제발뚱단지같은소리하지마라
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,김 .,2021-05-11 10:18:00,줘라 ...여상규 생각안나나?
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,녹송,2021-05-11 10:18:00,나쁜 자가 착한 자 되기를 바란다? 나쁜 자에게 칼을 쥐어주면서? 죄를 지은 사람이 교도소에 다녀온 뒤 착한 사람되었나? 더욱 악한 사람되어 돌아왔다. 참 얼 빠진 사람이다. 한심하다.
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,김종구,2021-05-11 10:17:00,"법시위원장 야당주면  발목잡기로
문정부는 정권1년  뇌두고 모든것이
수포로 돌아간다  국민은 더힘들어지고
경제는 더추락한다 
법위원장은  절대 줘서는 안된다"
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,김지호,2021-05-11 10:13:00,좋다 무조건 넘겨라 좌파독재를 중단하자
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,나폴레옹,2021-05-11 10:10:00,영배 여당.. 여상규  구먼~
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,"B, Hk",2021-05-11 10:09:00,법사위원장줄바에 당해체를권한다
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,나폴레옹,2021-05-11 10:08:00,김영배 이사람  갱상도 부산 이고향  이구먼 그래서  국짐   국암당을   챙기는 구먼 나쁜사람 .  빨리가거라~
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,!,2021-05-11 10:06:00,야당은버사위원장이든모든상임위원장자리를지금대로민주당에그대로유지하라저들은180개라는쪽수가지고또다시내로남불을할것이니관시리명분만들어주지말고지들꼴리는데로하돌하라
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,홍길동,2021-05-11 10:04:00,주라다른분과 위원장 다갖었잔아
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,gemma,2021-05-11 10:01:00,정신나갔네 정신 나갔어
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,겨울나무,2021-05-11 10:01:00,"아서라 말어라 여상규를 상기 합시다.
개혁입법들 물건너 갑니다.
개혁입법은 공수처 처럼 패스트 트랙 걸치다가 누더기 됩니다."
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,알파치노처럼,2021-05-11 10:01:00,지지자들은 피가 마르는데..  180석 줬더니만..진짜 한가한 소리 하고 있네..니네들 다음에 전부 낙선했으면 좋겠다
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,김지호,2021-05-11 10:12:00,너같은 대깨문만 피가 마르는거야ㅋㅋㅋㅋ
"[시선집중] 김영배 ""1명 낙마와 김부겸 임명 패키지? 野, 자리 볼모 발목잡기 그만해야""",2021-05-11 09:58:00,법경,2021-05-11 10:00:00,어리석은 이여~~~
"[시선집중] 우석진 ""輿 현금정책이 퍼주기? 재원부터 따지면 시대적 과제 놓쳐""",2021-05-10 09:47:00,안성 천홍진,2021-05-10 14:24:00,양적완화하여 가계부채 청산하자..가정이  망하면 나라가  망한다.  18세부터 국민배당금 월150만원 이상을 지급 하자..  허경영
"[시선집중] 우석진 ""輿 현금정책이 퍼주기? 재원부터 따지면 시대적 과제 놓쳐""",2021-05-10 09:47:00,황혜령,2021-05-10 11:00:00,"허경영33정책. 17번 화폐혁명- 화폐의 디자인만 바꿔서 출처를 밝힐 수 없는 지하자금 900조원을 회수하여 대한민국 국민에게 국민배당금으로 돌려준다, 사랑해요, 허경영~"
"[시선집중] 우석진 ""輿 현금정책이 퍼주기? 재원부터 따지면 시대적 과제 놓쳐""",2021-05-10 09:47:00,도키도키,2021-05-10 10:52:00,허경영 보유국이라면 코로나따위 두렵지않다..  적어도 생활고에 시달리는 사람들은 없을테니까~
"[시선집중] 우석진 ""輿 현금정책이 퍼주기? 재원부터 따지면 시대적 과제 놓쳐""",2021-05-10 09:47:00,Love of my 라이프,2021-05-10 10:36:00,"윤희숙 의원이 뭘 잘한다구여 ???  ㅎㅎㅎㅎㅎㅎ 윤희숙 의원이  말을 잘하는게 아니더만 . 그정도 말은 누구나 하던데 언론 마사지가 심각하게 윤희숙 의원하테 몰리는 거던데 국힘당에서 시샘 좀 받겠드만 
 그리고 국민들 눈에도. 엉뚱한데  꼬집어서 비틀어서  왜곡하는 윤희숙 의원글로 보이는데 ???  고졸 청년정책 협약식에서 나온  해외여행 1000만원  한문장 가지고  핀트 어긋한 소리 작작 하던데 ???  ㅋ 자기 얼굴에 침밷는 글 아닌가 ? 명지대 교수 이분 윤의원  친분자랑하믄ㅅㅓ  일부러 윤의원 띄워주며 맥이는건가? ㅋㅋㅋ"
"[시선집중] 우석진 ""輿 현금정책이 퍼주기? 재원부터 따지면 시대적 과제 놓쳐""",2021-05-10 09:47:00,닉네임을 등록해 주세요,2021-05-10 09:51:00,허경영정책이  찐입니다 예산70%  아껴서 주잖아요 세금을 따로 걷어가는 타후보 정책은 답이될수 없지요 허경영은  18세부터 배당금 매월150~200만원씩 주고도 남습니다
"[뉴스하이킥] 조정훈 ""한국이 산유국인가? 돈낭비 말아야""",2021-05-07 19:52:00,회원,2021-05-07 23:29:00,"우리나라 대통령감으로 가장 적합인 인물은
고려 광종과 조선에 성종이다.
노비검안법과 경국대전을 만들었고
백성들이 그나마 살기 좋은 시대가 아니었을까 합니다.
그 둘중에서 광종이 차기대통령에 적합한 분이 필요하다고 봅니다."
"[뉴스하이킥] 조정훈 ""한국이 산유국인가? 돈낭비 말아야""",2021-05-07 19:52:00,상큼복댕이맘,2021-05-07 21:42:00,자기는 기본소득 주장하면서 뭐라는건지...
"[뉴스하이킥] 조정훈 ""한국이 산유국인가? 돈낭비 말아야""",2021-05-07 19:52:00,넙더기,2021-05-07 20:40:00,"공무원 연금이 당신껍니까?
어디서 그런것만 배워서???

공적 자금을 지
꺼처럼 생각하는 !!!!!!!!!!!!!!!!!!!!!!!!!"
"[뉴스하이킥] 조정훈 ""한국이 산유국인가? 돈낭비 말아야""",2021-05-07 19:52:00,정,2021-05-07 20:39:00,능력없는 좌파 것들이 돈으로 퍼 주려는 생각만 하고 있지~! 조정훈 말이 백번 천번 옳다. 다음에 찍어 주고 싶다.
"[뉴스하이킥] 조정훈 ""한국이 산유국인가? 돈낭비 말아야""",2021-05-07 19:52:00,ink,2021-05-07 20:35:00,물고기를 잡아 주는 것은 한계가 있습니다. 물고기를 잡는 방법을 알려주면 자신이 알아서 물고기를 잡아 먹게 되어 있습니다. 현금을 주는 것은 물고기를 주는 것과 같습니다. 기본소득 실험은 핀란드에서 이미 실패로 끝났습니다. 일자리가 진정한 복지가 아닐지요. 일자리는 기업에서 나옵니다. 기업이 일자리를 창출할 수 있도록 하는 사회분위기와 시스템이 필요합니다. 그러기 위하여 노동시장의 유연성은 기본입니다. 노동시장이 경직되어 있는 현재의 상황은 일자리에 있어서 악순환을 일으키게 될 것입니다. 현재 국가 빚도 경고등이 켜져 있습니다.
"[뉴스하이킥] 조정훈 ""한국이 산유국인가? 돈낭비 말아야""",2021-05-07 19:52:00,Dikson Yoon,2021-05-07 20:32:00,"왜 일자리가 없어요. 자기 위치를 모르고 편하고 좋은 일자리만 찾으니까 문제요. 공무원, 대기업, 공사등등..중소기업은 왜 안갈려고 하는지."
"[뉴스하이킥] 조정훈 ""한국이 산유국인가? 돈낭비 말아야""",2021-05-07 19:52:00,킹필립,2021-05-07 20:52:00,산재 뉴스가 하루가 멀다하고 나오는데 또 또 또 중기 타령한다
"[뉴스하이킥] 조정훈 ""한국이 산유국인가? 돈낭비 말아야""",2021-05-07 19:52:00,father,2021-05-07 20:10:00,"민주당의 소위 대권 주자라고 하는 인사들 아 
돈을 막 풀어 준다고 너희들 끼리 경주를 하는데 
그게 니들 돈이냐? 
국민들이 낸 세금이다. 
절대로 안된다. 
국민들이여 우리 정신 차립시다 .. .
천 만원 ! 삼천 만원 ! 일억원 등 돈을 막 풀어 재키면 
그돈을 누가 감당 할 거냐ㅣ 
대권 주자라고 하는 인사들이 개인 돈으로  공약을 하소  야 !
그러면 국민들은 대 환영이다 .
.대권만 생각 말고 정신 좀 차리소 야 !
애국 애족 정신 교육을 받고 대권 하소 야 !"
"[뉴스하이킥] 조정훈 ""한국이 산유국인가? 돈낭비 말아야""",2021-05-07 19:52:00,산이,2021-05-07 20:03:00,정세균이나  이낙연이나  다 저질 정치꾼들  세금  도둑들
"[뉴스하이킥] 조정훈 ""한국이 산유국인가? 돈낭비 말아야""",2021-05-07 19:52:00,Maybe,2021-05-07 20:03:00,청년세대에게 기회가 필요한 것도 맞지만 기성세대가 은퇴뒤에 일 할만한 곳도 없는 게 큰 문제 아닌가?
"[뉴스하이킥] 조정훈 ""한국이 산유국인가? 돈낭비 말아야""",2021-05-07 19:52:00,최강마상,2021-05-07 20:02:00,"이런 분이 정말 국가 분이 
정말 국정(나라를 다스리는 일)을 
일임받은 국회의원이라고 볼 수 있다.

대의민주주의를 훌륭하게 실천해주셔서 고맙습니다."
"[뉴스하이킥] 조정훈 ""한국이 산유국인가? 돈낭비 말아야""",2021-05-07 19:52:00,ㄱㅇ,2021-05-07 19:58:00,"맞는말
당장 돈 천만원이 필요한게 아니라 돈 천만원 그 이상을 벌수있는 기회가 필요한거지"
"[뉴스하이킥] ""송영길 · 윤호중, 케미 안 맞으면 황교안 · 나경원처럼 산으로 갈 것""",2021-05-03 19:50:00,윤세환,2021-05-03 23:07:00,"이미 하루 지나고 있는데 산으로 가고있다.
쓰레기가 패거리 정치만 안하면 되는데 그럴리가 없지."
"[뉴스하이킥] ""송영길 · 윤호중, 케미 안 맞으면 황교안 · 나경원처럼 산으로 갈 것""",2021-05-03 19:50:00,Willow Ryu Soon-Kee,2021-05-03 22:58:00,"장성철군은 거론할 가치없고, 한걸레짓하고 있는 김보협이도 많이컸네..."
"[뉴스하이킥] ""송영길 · 윤호중, 케미 안 맞으면 황교안 · 나경원처럼 산으로 갈 것""",2021-05-03 19:50:00,별거없다잉,2021-05-03 22:02:00,"정경심교수 표창장 무죄라늗 증거를 넘어서 검찰의 조작이라는 증거가 다 나왔음에도 보도를 안하냐? Mbc 뭐합니까?
대구 mbc만 보도하고 대통령이 시민 신고했다는 가짜뉴스도 왜 보도를 안합니까? 팩트체크 해줘야지... 요즘 mbc 돌아가는게 이상하게 돌아가는데 진실보도 약속 시키세요 시민들과 했던 약속"
"[뉴스하이킥] ""송영길 · 윤호중, 케미 안 맞으면 황교안 · 나경원처럼 산으로 갈 것""",2021-05-03 19:50:00,joyse,2021-05-03 21:50:00,"만 나 면 좋 만 친이 이인구, 
엠비시 무운하와 바앙 쏭오옹,
시중이 앞세워 MB가 언론 조질 떄
MBC 기자들은 뭐하고 있었지?
MB Company!"
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,sang do kim,2021-05-04 11:01:00,"윤석열 꼴통이 이성윤을  피의자로 

만들었지

진짜 피의자는   성접대 범죄자 

김학의잖아

한심한 윤석열 조남관들의 경찰들이

무슨짓을 한거야

그러니 검찰개혁을 국민들이 

원하고 지지하는거잖아

검찰이 정치를 하니 검찰이 

살고있지

김학의가 성접대 피의자라는걸 

무시하는 순간   이성윤을 피의자로 만드는 검찰

그러니 개검소리듣지"
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,한양진,2021-05-04 11:04:00,수박 수박 하더니 백가가 완전 수박인증했네
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,shtkah,2021-05-04 11:14:00,"윤석열 죄는
문통에 충성하지 않은거지
대께야"
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,최원균,2021-05-04 10:45:00,"검찰 정마루너무한다.  
공수처 뭐하나요?"
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,여름노을,2021-05-04 10:29:00,"피의자 운운은 재명이 한테도 해라~~
꼴보기 싫으니 나대지 말고~~"
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,영근,2021-05-04 11:01:00,"국민들이 백해련국회의원과 김오수지명자인 당신들보다 모른다 생각하는게 문제입니다,
판단은 당신들의 이해득실을 따른 혀끝의. 해명이. 아닌 그자리에 앉힌 국민들이 하는겁니다,
또한 모든 행위의 기본은 대통령을 포함 당리당약이 아닌 국민의 삶의발전을 위한 생각과 발상에서 시작하는 겁니다,
누가 당신들을 그자리에 앉혔으며 누구를위한 일을 해야하는지 머리속 깊이 아로새기기 바랍니다,"
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,유성호,2021-05-04 11:21:00,너희들이 말하는 국민을 편리한대로 해석하는게 문제다!  지난4년동안 정권 흔들기만한  보수층과 언론들이 과연 국민의 입장에서 표현 했는지 그저 대선과 정권에 혈안이 되어서 맹목적인 비난에. 몰두했는지 우리 국민들은 너무도 잘알고 있다!
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,구름과우물님,2021-05-04 10:52:00,"검찰의 dna,는 어쩔수 없다.
검수완박 반대하는 백혜련도 검사출신 ㅋㅋ"
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,보통맨,2021-05-04 10:49:00,"너도 정권 바뀌면.,"
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,운정,2021-05-04 10:34:00,이러니 법이 바로서겠나!!!
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,꾸지뽕,2021-05-04 10:38:00,너나  잘해라.   넌   아직  깜방  안갔냐?
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,초록빛,2021-05-04 10:34:00,그리 당하고도 얼마나 더 공감대가  필요한가?   개혁의 객체가   공감하는   게  가능할까?
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,na young,2021-05-04 11:00:00,"민주당이 왜망해가는지 이유를알겟다.
저런것들이나와서 잘낫다고 떠벌리니그렇지"
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,sang do kim,2021-05-04 11:03:00,"그래서  국민의 암이 폭망한거지

국정농단에 

기업들도 돈챙긴 울산출신 명박아

왜 구속되고  

왜 탄핵됬는지

아직도 몰라??????"
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,선자,2021-05-04 21:13:00,"백혜련은 욕 먹어도 되요. 
전형적인 민주당 수박이라서 검찰개혁을 가장 반대하고 막는 여자가 
저 여자예요. 
다음 총선에서는 반드시 탈락시켜야될 여자임."
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,솔향기,2021-05-04 10:53:00,누가 쟤를 국회에 입성시켰냐?
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,마나우스,2021-05-04 10:14:00,"법사위 에서   국민들에게   못된짓   많이 
보인   사람"
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,Sksclark,2021-05-04 10:58:00,국회의원이며 최고위원이라는게  아는것도 없고 자기 편한대로 지껄인다.인터뷰 자체가 대국민 호도고 전파 낭비다..저런 기생충만 득시글거리는 데가 더불당이고 국회다.
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,토네이도,2021-05-04 10:32:00,"국민의적과 토착왜구가 좋아하겠네.
나쁜 것은 조용히 내부에서,
좋은 것은 공개적으로...
왜? 🐕검 개혁과 언론 개혁에는 조용한가?
왜? 조국 가족의 명예회복과
사쿠라당, 🐕 검 양아치, 쓰레기 기자에게는 조용한가"
"[시선집중] 백혜련 ""피의자가 검찰 수장 될 수 없다? 김오수는 피의자 아냐""",2021-05-04 10:01:00,이룬다는건,2021-05-04 10:57:00,별  알맹이없이  잘난체하는듯~~방어논리도  생각보다 많이부실.   민주당 표깍아먹는데  그동안 은근히 일등공신역할 잘해냈지~~~계속 지금처럼
"[뉴스하이킥] 장성철 ""정세균 꿈 깨라"", ""서병수 의원 자격 없어""",2021-04-26 19:31:00,strawberry7280,2021-04-27 16:11:00,지금 여론이 만드는 허공에 뜬 지지율. 풋....이재명이 높든 말든 문재인대통령 지지하시는 분들은 이재명하테 절대 표 안줘요. 투표 포기해서 혹시나 저 인간 될까봐 국짐당에 생애 처음으로 대통령 표 던질 생각까지 하고 있습니다.
"[뉴스하이킥] 장성철 ""정세균 꿈 깨라"", ""서병수 의원 자격 없어""",2021-04-26 19:31:00,아드소,2021-04-27 15:20:00,"흠집?

잇는 그대의 사실을 말하는데 흠집이 나면 얼마나 개차반으로 살아온건가?"
"[뉴스하이킥] 장성철 ""정세균 꿈 깨라"", ""서병수 의원 자격 없어""",2021-04-26 19:31:00,김성빈,2021-04-27 02:10:00,김보협 기자 는 뭐가 뭔지 모르 시는 군 !
"[뉴스하이킥] 장성철 ""정세균 꿈 깨라"", ""서병수 의원 자격 없어""",2021-04-26 19:31:00,초롱이,2021-04-27 00:35:00,"이 얘긴 죽어도 안하지??!!
이재명이 여권 대선후보가되면 국짐과 개검이 
가만있을까?!  만약 국짐 후보로 엿이 나왔다 생각해보자. 본문에도 엿을 염두해둔듯 말하기도했고...
개검 캐비넷에 고이 잠자고있는 찢도지사의 각종
비리세뜨들... 한두개씩만 터트리고 정권교체 원하는 언레기들이 선동기사 써재낀다.생각해봐!ㅋㅋㅋ
그야말로 찢도지사는....  저쪽에 목숨줄 잡혀있다.
그만큼 뒷꾸녕이 구리다구요🤬😡🤬😱
그리고 이재명은 정.통(정동영과통하는사람들)의 회장출신으로 정계입문했듯, 민주당사람아님!!!!!
민중당색 이지. 나가라 쫌"
"[뉴스하이킥] 장성철 ""정세균 꿈 깨라"", ""서병수 의원 자격 없어""",2021-04-26 19:31:00,계해,2021-04-26 22:26:00,"지들끼리  쇼하고있네
뭔 이재명을 위해 조언하는 거면
따로 만나서 하던가
뭔 전파 낭비!!

민심도 모르고   당원들 당심도 모르는듯
이낙연   지지자가 얼마나 많은데..

응답률 5~6%  지지율 가지고  무슨."
"[뉴스하이킥] 장성철 ""정세균 꿈 깨라"", ""서병수 의원 자격 없어""",2021-04-26 19:31:00,윤덕수010 4424 9119,2021-04-26 22:24:00,꿈속에서나  쭈욱 살길 깨어나지말고
"[뉴스하이킥] 장성철 ""정세균 꿈 깨라"", ""서병수 의원 자격 없어""",2021-04-26 19:31:00,버들지기,2021-04-26 21:44:00,장성철. 촌놈이 수필쓴다고. 너는 마을리장도 힘들어
"[뉴스하이킥] 장성철 ""정세균 꿈 깨라"", ""서병수 의원 자격 없어""",2021-04-26 19:31:00,그저 웃지요...,2021-04-26 21:34:00,"장성철???
왠 듣보잡이  개소리를 하고 있나?
아니,
개가 사람소리를 하고 있나?"
"[뉴스하이킥] 장성철 ""정세균 꿈 깨라"", ""서병수 의원 자격 없어""",2021-04-26 19:31:00,이현종,2021-04-26 21:23:00,"성철이
잎좀다물고제발나오지마세요"
"[뉴스하이킥] 장성철 ""정세균 꿈 깨라"", ""서병수 의원 자격 없어""",2021-04-26 19:31:00,티파니,2021-04-26 20:53:00,정세균 후보 측에서는 이번에 제대로 한 번 이재명하고 각을 세우자. 그래서 옛날에 형수한테 욕했던 거 육성으로 다 틀어버려서 그냥 흠집 내겠다 이런 식의 생각도 하고 있다고 건너건너 전해 들었거든요. -⟩ 누구든 필요할 때 써먹겠지. 이재명이 따라 다니던 정동영이 노인 비하 발언으로 훅 갔는데 그 정도 욕설은 회생 불가임. 그래서 당원들이 이재명을 결사 반대하는 거. 막상 후보되면 뽑을 거다? 천만에. 문재인 대통령님을 지키지 않을 게 뻔한데 왜 뽑나? 이재명이 돼도 정권 교체나 마찬가지인데. 그러니 꿈깨라.
"[뉴스하이킥] 장성철 ""정세균 꿈 깨라"", ""서병수 의원 자격 없어""",2021-04-26 19:31:00,그저 웃지요...,2021-04-26 21:37:00,"결론은 더불당도 지들 기득권 지키기에 혈안이 돼 있다는 거임?
그럼, 국짐하고 머가 다른거임?"
