제목,날짜,작성일,작성자,댓글
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 18:16:00,바보이반,경향이 미쳤나 보다. 윤서방파 띄우기에 나서고 있나 봐. 정신 좀 차려라.
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 18:02:00,-,"대한민국에 살처분이 필요한 개돼지들이 32%나 된다는 소리구만

즉각 살처분 시행들어가자. 저런것들은 놔둬 봐야 후손들만 힘들게 한다."
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 18:01:00,그냥,석열이가 있어 보이냐?
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 18:00:00,quadra,"윤석열 지지의 의미는
'윤설열 지지'가 아니라, '문재인 싫어'다.
좌파는 깨끗하지도 않았고, 일을 잘하지도 않았다.
무책임하고, 아마추어 같았지..
우리나라 현대사에서 데모 외에 뭐하나 해본적 없는 인간들"
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 17:49:00,공공,석열이가 한게 무언대? 왜? 지지를 하는것인대?
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 17:37:00,꾸물러,대꺠문들 속이 아주 타들어 가겠네 ~ 니들 인생도 타들어가길~
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 17:33:00,롱다리,문빠들아.. 왠지 어두운먹구름이 서서히몰려오는것 같지않니? 그래도쫄지마 ㅋㅋ
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 17:32:00,Francisco Choi,"개돼지들...
윤석열 대통령 되고, 뒤늦게 속았다는것 깨달은 (개돼지들 포함) 국민들이 저항하고, 이럴바에야 개혁한번 제대로 못하는 민주주의보다 친일파와 적폐 한꺼번에 청산하는 21 세기 버젼 프롤레타리아 혁명 일어날지도 모른다. 조국 가족을 고꾸라트린 개돼지들눈엔 자기보다 잘살고, 많이 배우고 잘난 놈들은 그저 타도의 대상이거든."
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 17:17:00,자기이리와,김건희-양재택 연관 검색 해서 봐라...대통 깜인지 아닌지
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 17:11:00,서방,"돼지발정제 대선후보 미투천국 성개방국가 동성결혼 주둥이놀려돈번다 먹사.엿장사.도사.먹승.무당.철학관
하나님모습 불멸의태양님 예수.부처.무당 삼형제 햇빛에살다죽었다 천국은마음에있다 당신이메시아 신이다"
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 16:37:00,아침 태양,"집안도 다스리지 못하고 형수에게 쌍욕을 하는 놈이 무슨 대통령 후보 여론 조사에 들어가는가요?
이제는 중도파 윤석열 전 검찰총장이 대세 입니다

원래부터 경제 몰라 폭망 상태에 세월호 정치적으로 그렇게도 이용 해 쳐 먹은 죄를 받아
코로나 사망자는 6.25 전쟁 이후 역대 정권에서 볼 수 없는 숫자 입니다
훗날 문재인 정권 하면 코로나 사망자 밖에 생각나는 것이 없을 것입니다

이제는 좌파는 모두 척결하고 우파는 무능하고
중도파 윤석열 검찰총장을 대통령으로 모시고 공정과 정의를 세우는 나라를 만들어야 합니다"
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 17:07:00,chong,"@아침 태양 임명권자 등에 비수찌른 파렴치한 배은망덕한 넘이 대권주자
떵을 싸라 그리고 형수라도 인륜을 져버리는 행실을 하면
쌍욕이 아니라 더한것도 해야지 형수라고 말못하냐....."
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 17:30:00,-,@chong 아니.. 살아있는 정권 수사하라며.
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 18:54:00,sic_****,"@- 윤짜장이 살아있는 권력 수사 한거냐?
지 밥그릇, 장모,처와 가진 권력 지키는 수사 한거지?
따리려거든 똑바로 따져라."
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 16:49:00,구이,"@아침 태양 형수 쌍욕이라는 표현을 아직도 하는걸 보니 앞뒤정황도 모르는 놈이구만.
너 아직도 조중동 신문보니?
댓글 싸지르기전에 정보 갱신 좀 하면서 살아라.
글구 윤석열 집안 꼬라지는 안보니? 아예 그냥 종교를 하나 만들어라."
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 16:33:00,에어워커,썩렬이는 MB 나 두환이처럼 대통령될 관상이 아니다.
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 17:35:00,안녕,"@에어워커 노무현, 이명박은 대통령이 될 관상이더냐 ?"
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 16:32:00,김치국,"'리얼미터'가 구라인건 .. 검증된 일..
토왜, 국ㄸ당의 사주를 받는 '구라 조작미터'인 걸 아직도 모르는 사람이 있나..
오죽하면 다스뵈이다에서 쫒겨 났을까..
김어준이 보다 보다 도저히 안되겠으니 .. 발로 뻥.. 퇴출.. !!
박시영 *윈지코리아* 와만 단독으로 여론 진단중.. !!"
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 16:58:00,준,@김치국 그 윈지코리아에서도 윤석열이 다자구도에서 지지율 33.8%로 선두에요. 이재명과 양자대결 펼치면 윤석열 47% vs 이재명 40% 나오고요
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 17:09:00,chong,"@준 그 지지율이 얼마나 갈까?
상관 뒤통수치는 배은망덕한 넘이 대통령 개가 웃는다."
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 16:32:00,에어워커,김현미 변창흠 홍남기 문재인이 개판쳐놓으니 이재명님 지지도가 떨어지네. 헐 ~
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 16:30:00,do****,하산 할 날은 다가 오고~~~~~~~!! 그동안 저 질러온 죄가 태산보다 크고~~~~~~!! 지켜줄 놈 은 안 보이고 누가되도 큰집갈 일만 보이는데 잠은 안오고~~ 비는 하염없이 내리누나~!~~~~~~~!! 과연 뒤끝 쪄는 재명이에게 배신의 칼날을 맞을 것인가~!! 정의 의 칼~윤석열에게 목을 드리밀 것인가~~~~~!! 밤은 깊어오고 잠은 안오고~!
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 16:21:00,jchdgsfetwufbfhavx,윤 시롸냐
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 16:20:00,이나라왕,"도데체 윤석열이 뭐가 있다고 그렇게 지지율이 높을까?... 반민주당 심리가 그에게 몰리나?... 가장 검사스러운 검찰 출신인데, 만에하나 집권을 한다면 그동안의 검찰개혁 도로아미타불일게 뻔하고, 오히려 검찰중심의 사법개혁이 이루어질텐데, 그건 그동안 그렇게 검찰의 힘빼기에 들인 노력들이 허투로 돌아갈 것이다. 지금 왜 윤석열 밖에는 보수진영의 주자가 없는지도 한창 자기 반성이 필요한 시기에 그를 통해 보수가 다시 집권하는 세상을 만들어 보겠다는 보수층 일부의 사고가 참 어이가 없다... 문재인 정부가 중용한 인사인데, 과연 보수가 원하는대로 모든 정치와 정책들을 다시 우향우로 만들 수 있을 것인가?... 난 아닐 것이라고 봄... 그리고 반기문처럼 받쳐주는 기반 세력이 없으니 중도 포기할 게 예상된다는....."
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 18:30:00,정의와 공정,"@이나라왕 윤 개검이 대통이 된다 ? 이게 말이 되냐 ?
이제 공부한단다 ! 정치.사회 .외교등등 과외수업을 한다니...어안이 벙벙
몇십년 정치경험을 가진 경력자도 대통 되기란 어려운 것인데...정신병원행 버스나 타라 !
더구나
마누라와 장모가 부동산사기등 범법자들인데...대선에 나온다고... 국민들이 바지 저고리인가 ?
알고도 지지하는 얼띠기들이야 원래 정신병원 탈출한 자들 아닌지...머리에 총 맞았는지... ?
여론기관놈과 개언론들은 얼띠기 생산이 과한 줄도 모르고 아직도 생산하는구먼~~"
"“윤석열 32% 이재명 23.8%, 이낙연 9%”···대선 지지율 1~2위 격차 한자릿수로",2021-05-03 16:00:00,2021-05-03 16:19:00,hhm****,이래서 언론개혁을 반드시 해야 하는 겁니다.
어린이날 맞아 이재명 ‘민심’ 이낙연 ‘청년’ 정세균 ‘돌봄’,2021-05-05 11:32:00,2021-05-05 22:18:00,사과사,"윤석열·김정숙·문재인이 박원순 살해 혐의로 입건돼 범죄 피의자가 됐다

박원순 사인은 전신이 허공에 매달린 질식사(목 졸림)다 이때 심장 박동이 정지되면 중력 작용으로 혈액이 몸 아래쪽 모세혈관 내로 침강하면서 자줏빛 반점이 시체의 손끝 발끝 다리 아래쪽에 생긴다 그러나 시신에는 반점이 뒷덜미 허리 등 허벅지에 나타나 있다 즉 타살된 뒤 옮겨진 것이다
https://blog.naver.com/cnamsung/222170443857"
“대선도 당 중심”…'민주당 빅3' 대선 초침 작동 시작했다,2021-05-03 21:30:00,2021-05-04 09:53:00,jakdu****,똥개 세마리
“대선도 당 중심”…'민주당 빅3' 대선 초침 작동 시작했다,2021-05-03 21:30:00,2021-05-04 09:00:00,CASSANDRA,"지지율 5%인 홍준표를 왕으로 만들지 ....
토너먼트로 붙으면 가능성이 있어 보이는데..
어느쪽에 먼저 붙어서 통합 경선을 할지...
경우의 수를 따져 봐야겠네..."
“대선도 당 중심”…'민주당 빅3' 대선 초침 작동 시작했다,2021-05-03 21:30:00,2021-05-04 08:51:00,서방,돼지발정제 날파리 기웃기웃 입당기다려 대선집착 발정나면 나라콩가루 고향가서 반장딱이다
“대선도 당 중심”…'민주당 빅3' 대선 초침 작동 시작했다,2021-05-03 21:30:00,2021-05-04 08:50:00,서방,"정 ㅡ당 국회의장 국무총리 경륜 무난한 그릇 누구든 담을수있다
세 ㅡ세한 코로나대응 참인간성을느꼐 기재부가 나라냐 호통처
균 ㅡ등한사회 공정한사회 복지사회 경제태통령 국민을위한정치"
‘대선 경선 연기론’ 띄우는 민주당 친문,2021-05-06 21:09:00,2021-05-07 13:14:00,현천 강주석,친문이 아니라 친연이라고 해라
‘대선 경선 연기론’ 띄우는 민주당 친문,2021-05-06 21:09:00,2021-05-06 22:49:00,hbg****,"친문 이 개자식들 또, 이재명 물먹이기 시작하는구나."
‘대선 경선 연기론’ 띄우는 민주당 친문,2021-05-06 21:09:00,2021-05-06 21:54:00,Harry Oh,"이재명씨
혹시 대통령이 되면 야당과 의논해서
문재인을 감옥에 쳐 넣어야 합니다.
권력남용 국정농단에서 자유로운 대통령은
없습니다. 역사가 증명하잖아요"
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-14 06:03:00,허동성,야 이놈들아 나랏돈이 니놈들 개인돈이냐 복지의 미명으로 돈을 풀려면 니놈들 개인 재산으로 하라
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-12 19:56:00,김성진,"제 돈도 아니면서 선심성 공약, 사가성 공약이며 나라 망칠 수 있는 공약!"
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-12 12:13:00,먹보,개 돼지만도 못한 후보들이네. 내가 낸 세금이 너희들 눈에는 우습게 보이는 모양이네. 난 피땀 흘려 노력해서 벌고 세금 낸 돈이다. 그리 퍼 주고 싶으면 너희들 개인돈으로 지출해라.
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-12 08:41:00,박상원,그따위 정치 는 유이원생도 하겠다
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-12 08:37:00,각화동,개 돼지 만도 못한놈들 나라돈이 지돈인냥 돈으로 표살려고 한심한 당놈들
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-12 07:28:00,파이튕,이럴수록 여당이 더 욕 처먹는걸 모르는건가? 누가 그런 현실성 없는 공약이나 내걸라 했냐? 있는거나 제대로 처하던가. 민주당 지지자지만 진짜 요즘 꼬라지보면 손절하고 싶어진다. 국민들을 아주 바보로 알어.
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-12 07:16:00,이장,"8,90년대에 돈봉투주고 뽑아달라고 하더니 이제는 국고를 지 맘대로 공약해버리네"
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-12 05:55:00,pjm,실력도없고 지도자적 자질도 없고 애국적 마인드도 없는 인간들이 그저 개돼지들한테 공짜선심으로 매표하는데만 혈안이 되어가는구나. 나라가 나락의 길로 달려가고 있구나.
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-12 02:10:00,cha,"등신같은 백성들이 많으니 노무현 문재인 같은 인간이 뽑혔지.
개인적으로는 똑똑할지 모르나 선동정치에 약해
오죽하면 150년전 썩은 돼지고기 같은 칼 마르크스의 ""계급투쟁론""의 선동에 넘어가냐?
미친 미개인들이다.
돈만 준다면 표를 주니 청와대발 울산 부정선거가 이미 들어나도 문재인이 살아있다는 것이 신기하다.
일본사람들보다 사기범죄가 500배나 많다쟎니."
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-11 23:33:00,주주기,"기본대출 정책만 현실성 있다.
그외는 경영식 햇공약이로다."
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-11 21:34:00,버들피리,"대통령을 경매로 뽑자
1억 나왔습니다
자
다음 10억 없습니까?
없어면
1억 당선입니다"
‘차별화’를 ‘차별화’라 말 못하는 이재명,2021-04-22 20:49:00,2021-05-11 09:14:00,명준아빠,재명이 대통되는거 나랑 문빠들 다 싫어해.. 석열인 나랑 좀 짬짬이하기로 했는데... 재명이 이건 대화가 않되 ...혜경궁홍씨로 보냈어야 됫는데 ...어휴 ...대통되면 나 더 때릴것같아 막무가내 스타일이야....석열이는 그래도 문정부의 검찰총장이니 머니하고. 청문회에서 그놈아도 내 쉴드도 조금 쳐주고 그런게 되는앤데.. 재명이는 고집도 세고 ... 그냥 싫어...안희정 다음으로 제거대상이었는데 실패한게 너무 너무 뼈아퍼 지금... 낙연이가 되면 가장 속편한데 ... 그놈아는 인기가없어서 힘들것같고. 민주당 애들도 몇달지나면 나한테 쌩깔거 뻔하고..검찰도 나 끈떨어지면 물어뜯으려고 난리를 칠텐데. 그냥 추미애랑 울산선거 황운아 최강욱 이런애들 먹이로 던져주고 빠져나올생각이야..밑그림도 지금 어느정돈 그려놨어.. 솔직 이런거 생각하면 석열이가 되는게 나한텐 차라리 나을지도 모른다는 생각도 들어 요즘은......
