제목,날짜,작성일,작성자,댓글
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 14:19:00,서방,"정세균총리 대선1위 70%돼야 마땅하다
코로나사태 자영업자 어려움 국회대정부답변에서 눈물흘리시고 기대부에 대책지시
기재부어렵다 안돼다 정총리 기재부가 나라냐 호통처 다시예산세워 4차재난지원금확정
정총리**달고 탱크몰고 나타나셔서 다쓸어버리고 국개원100명 지자체폐지 도둑숫자줄이시고"
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 14:15:00,천년의미소,남의 일 훈수두지 말고 댁의 일이나 잘하세요. 윤석열두 지일은 지가 알아서 하겠죠?
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 14:14:00,롱다리,그건 당신의 희망사항일것입니다 ㅋㅋ
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 14:11:00,예내주,"국민이 원하면 그만이지,,,니가 뭔데?,,, 윤이 대선에 출마를 하던 안하던 그걸 니들이 막을 권한이 있냐?
문은 변호사였어요..대선출마했고, 연예인, 변호사도 누구도 하고 싶으면 하는거지 그걸 강제화 하나? 선거의 자유까지 박탈하려는건가?"
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 14:07:00,지름길,이 댓글은 작성자 또는 관리자에 의해 삭제된 댓글입니다.
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 14:07:00,지름길,@삭제된 댓글입니다 아직도 지가 왜 사는지 몰러 dlskswkdwlstn은...
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 13:17:00,스티브,"룸싸롱에서 접대 안 받은 검사가 있다면 그 사람은 예수님이다.
ㅋ ㅋ ㅋ 결론은 한국에 예수는 한 놈도 없다."
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 13:14:00,메탈가이,한겨울에 전세집에서 쫓겨났다. 용산은 자영업자지..그냥 집에 사는데 집주인이 들어온다고 나가야 하는건 뭐냐 더 나쁜 민주당놈들
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-02 06:58:00,huryh****,@메탈가이 공화당 민정당 한나라당 색누리당 국짐당이 그렇게좋아.?
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 13:09:00,최후보루,니 코나 닭으세요. 다른이 신경쓰지 말고... 별 참견 다 하시네.
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 12:59:00,박동운,"엄중히.엄중히.
.리낙연 당신 걱정이나 하셔
니코가 석자다."
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-02 06:59:00,huryh****,@박동운 니코는다섯자.ㅋㅋㅋㅋ
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 12:59:00,청산,"윤석열을 너무 미워하지 맙시다
과거 하나님이 우리 민주진영을 사랑하시사 이회창을 보내주셨다.
덕분에 1997년 사상 최초로 정권교체를 하고
2002년 다시 등판시켜 재집권까지 할 수 있었다.
상대가 이회창이 아니었다면 불가능한 일이었다.
그런데 이번에도 하나님이 민주당을 사랑하시사
윤석열을 보내주시려는 것 같다.
윤석열이 야권 후보로 나서준다면 너무나 감사한 일이 될 것이다
또한 검사 출신을 우리 진보 진영에서 증오 할 일 만은 아니다
2018년 지방선거 일등공신 검사 출신 홍준표 당대표
2020년 총선 일등공신 검사 출신 황교안 당대표
2021년 대선은 또 검사 출신 윤석열이 책임진다
두고 봐라~~"
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 12:25:00,구만리,여론조작 알바들 엄청 떳구나..
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 13:02:00,박동운,"@구만리 해는져물고 갈길은 구만리라
드루킹은 누구여?"
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 12:18:00,이종재,"석열이가 출마을 하든말든 낙연씨가 걱정할일은 아닌거같다
본인이나 심사숙고 하셔 나중에 거시기허구 후회하지말구 !"
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 12:06:00,돌방랑객,"어디,
기획 조작수사의 결과가 나와도
그 말 견지할 수 있는지
지켜보겠수다.
나견씨."
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 11:53:00,마이웨이,나견아 이넘아 너나 잘해라.
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 11:41:00,파란낙엽,"후보 내지 않겠다던 당론 싸아악 바꾼 기름장어 이낙연
입하나 들고 서울시장 하려는 도쿄댁 박영선
언론인 출신 이라 말로 하는 정치 만 명품
현실 정치는 함량미달도 안 되는 저질

끝도 없는 권력 욕심과 이념투쟁의 산물 국민들 갈라 놓고
세월호 정치적으로 이용 해먹은 죄로 코로나 저주 받아
국민들은 죽어 갑니다

이제 난세에 영웅이 난다고 했습니다
확고한 국가관, 살아 있는 권력에 맞서는 강직 함
윤 석열 전 검찰총장이 나라를 구하고 공정과 정의가 살아 있는
나라로 바로 세워 주시옵소서
간절히 바라 옵나이다"
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 11:31:00,CASSANDRA,"윤석렬이가 그냥 보통사람은 아니다..
윤석렬이 이낙연이 생각하는 그정도의 인물은 아니다..
하지만 윤석렬이 좌파빨갱이들과는 결이 다르지만...
문재인을 배신하지는 않을거 같다..
고로 보수로 편입 보다는 3지대를 만드는게 ...
윤석렬이 존재가...썩고썩은 대한민국 정치를 좀 밝게, 깨끗하게 ,따뜻하게 해준다면..
윤석렬이 별이 되던, 달이 되던.... 운석이 되던...뭔 상관이랴.."
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 11:21:00,우그리,"무너져 내린 나라를 구하기 위해 목숨걸고 나서는 사람에게는
어떤 두려움도 없는 법이다."
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 11:16:00,one2****,낙연씨는 니 앞가림이나 잘해라!! 남의 걱정하지말고~~
"이낙연, ‘윤석열 대선 출마’ 관해 “그렇게 순탄한 길만도 아닐 겁니다”",2021-04-01 10:31:00,2021-04-01 11:21:00,먹개비,@one2**** 너나 잘하세요!
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-14 06:03:00,허동성,야 이놈들아 나랏돈이 니놈들 개인돈이냐 복지의 미명으로 돈을 풀려면 니놈들 개인 재산으로 하라
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-12 19:56:00,김성진,"제 돈도 아니면서 선심성 공약, 사가성 공약이며 나라 망칠 수 있는 공약!"
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-12 12:13:00,먹보,개 돼지만도 못한 후보들이네. 내가 낸 세금이 너희들 눈에는 우습게 보이는 모양이네. 난 피땀 흘려 노력해서 벌고 세금 낸 돈이다. 그리 퍼 주고 싶으면 너희들 개인돈으로 지출해라.
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-12 08:41:00,박상원,그따위 정치 는 유이원생도 하겠다
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-12 08:37:00,각화동,개 돼지 만도 못한놈들 나라돈이 지돈인냥 돈으로 표살려고 한심한 당놈들
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-12 07:28:00,파이튕,이럴수록 여당이 더 욕 처먹는걸 모르는건가? 누가 그런 현실성 없는 공약이나 내걸라 했냐? 있는거나 제대로 처하던가. 민주당 지지자지만 진짜 요즘 꼬라지보면 손절하고 싶어진다. 국민들을 아주 바보로 알어.
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-12 07:16:00,이장,"8,90년대에 돈봉투주고 뽑아달라고 하더니 이제는 국고를 지 맘대로 공약해버리네"
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-12 05:55:00,pjm,실력도없고 지도자적 자질도 없고 애국적 마인드도 없는 인간들이 그저 개돼지들한테 공짜선심으로 매표하는데만 혈안이 되어가는구나. 나라가 나락의 길로 달려가고 있구나.
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-12 02:10:00,cha,"등신같은 백성들이 많으니 노무현 문재인 같은 인간이 뽑혔지.
개인적으로는 똑똑할지 모르나 선동정치에 약해
오죽하면 150년전 썩은 돼지고기 같은 칼 마르크스의 ""계급투쟁론""의 선동에 넘어가냐?
미친 미개인들이다.
돈만 준다면 표를 주니 청와대발 울산 부정선거가 이미 들어나도 문재인이 살아있다는 것이 신기하다.
일본사람들보다 사기범죄가 500배나 많다쟎니."
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-11 23:33:00,주주기,"기본대출 정책만 현실성 있다.
그외는 경영식 햇공약이로다."
여권 대선주자들 너도나도 ‘현금 공약’,2021-05-11 20:58:00,2021-05-11 21:34:00,버들피리,"대통령을 경매로 뽑자
1억 나왔습니다
자
다음 10억 없습니까?
없어면
1억 당선입니다"
‘대선 경선 연기론’ 띄우는 민주당 친문,2021-05-06 21:09:00,2021-05-07 13:14:00,현천 강주석,친문이 아니라 친연이라고 해라
‘대선 경선 연기론’ 띄우는 민주당 친문,2021-05-06 21:09:00,2021-05-06 22:49:00,hbg****,"친문 이 개자식들 또, 이재명 물먹이기 시작하는구나."
‘대선 경선 연기론’ 띄우는 민주당 친문,2021-05-06 21:09:00,2021-05-06 21:54:00,Harry Oh,"이재명씨
혹시 대통령이 되면 야당과 의논해서
문재인을 감옥에 쳐 넣어야 합니다.
권력남용 국정농단에서 자유로운 대통령은
없습니다. 역사가 증명하잖아요"
"송영길 당대표 체제, 이재명에게 유리할까",2021-05-08 17:15:00,2021-05-09 10:53:00,dor****,"아무리 그래도 이재명은 대통령 후보가 안됩니다.
왜냐믄 문똥파리와 토착왜구는 이재명이 무섭거든요.....
이낙연, 장세균을 앞세우고 전재수 등 문똥파리는 약한넘 띄우고 후보만들어
뒤로는 토착왜구에게 정권을 넘겨줄 방법을 생각하는 것이죠.......
놈현처럼 당하지 않으려면 철저한 준비가 필요합니다."
"송영길 당대표 체제, 이재명에게 유리할까",2021-05-08 17:15:00,2021-05-09 05:32:00,EURO FX,떡줄 사람들은 생각도 안하는데 지들끼리 김칫국부터 마시고 자빠졌네. 페미 키워서 남성인권 짓밟은 민주당은 페미표 10만표 가져가고 20 30 남성표 3백만표 날려먹었다. 아직도 사태 파악이 안되냐? 오늘도 매일같이 쏟아져 나오는 여성우대 정책. 국공립대 교수임용공고 내면서 여성만 응시할 자격이 있다는 나라. 이거 완전히 헌법위반 아니냐? 만약에 다른 부처에서 남성만 지원할 수 있다고 사람 뽑으면 어떻게 되겠냐? 이런 미친 페미정권을 언제까지 우리 남성들이 오냐오냐 하면서 봐줄거라 생각했냐? 민주당은 누가 나와도 절대로 표안준다. 윤석렬을 뽑아야 문재인이 감옥가기 때문에 악착같이 윤석렬한테 표줄거다. 이재명도 여성입대 청원에 대해 입에 거품을 물고 욕하두만. 민주당엔 희망이 없다.
"송영길 당대표 체제, 이재명에게 유리할까",2021-05-08 17:15:00,2021-05-09 04:15:00,최원진,"이재명, 이낙연, 정세균이 대선의 유력한 후보자라는 말에는 여론조사를 통해 각인되고 있다. 또한 이러한 각축전에서 야당 후보로 윤석열이 선두에 나서고 있다는 여론조사는 여러번 기사화되었다. 그래서 윤석열 전 검찰총장이 나오기를 희망하는 사람들이 많은 것도 사실이다. 하지만 결론을 미리 말하고 3파전으로 여론 몰이후 과반후 이상의 지지를 얻어 이재명 도지사가 될 것을 암시하는 기사는 삼가해 주시기 바랍니다."
"송영길 당대표 체제, 이재명에게 유리할까",2021-05-08 17:15:00,2021-05-09 01:05:00,야간비행,"누가 되든 문재인보다는 잘 할거다
라고 생각하면 완전 ㅈ된다.

누가 되든 박근혜보다는 잘 할거다
라고 생각했다 지금 ㅈ되고 있잖아?"
"송영길 당대표 체제, 이재명에게 유리할까",2021-05-08 17:15:00,2021-05-09 03:11:00,sj****,"@야간비행 쩝쩝이 같은 등신은
진짜 안된다
내성적 성격에다 영어 한마디 못해
해외 나가면 늘 찬법 신세"
"송영길 당대표 체제, 이재명에게 유리할까",2021-05-08 17:15:00,2021-05-08 22:18:00,hijoker****,상기레기 새끼가 냄새내는 쓰레기를 배출했군. 이것도 기사인가?
"송영길 당대표 체제, 이재명에게 유리할까",2021-05-08 17:15:00,2021-05-08 21:47:00,비행운,"야이 ㅆ ㅂ 국민들은 다 주거가는데 무신 씬나락까묵는 소리고???
너그 정치하는 인간들 꼭 민초들의 피눈물을 뒤집어쓴데이 ㅎㅎㅎㅎ"
"송영길 당대표 체제, 이재명에게 유리할까",2021-05-08 17:15:00,2021-05-08 19:29:00,보헤미안,차기 대통령은 이재명이여야 한다에 한표~
"송영길 당대표 체제, 이재명에게 유리할까",2021-05-08 17:15:00,2021-05-08 18:03:00,do****,전과 14 범 이엇던가~~ 맹바기가~? 전과 4범 을 지지 하는 사람들은 ? ~~~ 인간성 도덕성 은 제로 라고 바두 되냐~~~~~!! 대통령 에게 필요한 덕목이 언제 부터 전과 많은 순서로 되 버린거냐~~~!! 인간성 상실의 시대에 살고 있다~~~~~!!
"송영길 당대표 체제, 이재명에게 유리할까",2021-05-08 17:15:00,2021-05-08 17:54:00,종남우파,"누가 또 기사로 장난질 치려나... 했더니, 정용인! ㅋㅋㅋ
혹시나... 했는데...
역시나! ㅋㅋ
송영길이 이재명에게 유리해? ㅋㅋㅋ
갖다 붙이는기는 ....
그나저나 대한 기레기(회사)들은 좋겠다..
내년에 정권 바뀔 가능성 95% 아냐? ㅋㅋㅋ
이낙연이나 정세균, 아니면 ... 박용진?... ㅋㅋㅋ 이 사람들 후보로 나오면, 정권 교체 된 거나 마찬가지잖아?
이 사람들이나 구킴당이나 뭐가 달라? 안 그래? ㅋㅋㅋ"
